chr,interval_start,interval_stop,methSeqStart,methSeqStop,methSeqLength,numU,numM,MD,case_1,case_10,case_11,case_12,case_13,case_14,case_15,case_16,case_17,case_18,case_19,case_2,case_20,case_3,case_4,case_5,case_6,case_7,case_8,case_9,control_1,control_10,control_11,control_12,control_13,control_14,control_15,control_16,control_17,control_18,control_19,control_2,control_20,control_3,control_4,control_5,control_6,control_7,control_8,control_9
chr19,58220244,58220744,58220697,58220817,130,4,2,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220697,58220818,121,5,0,0.0,,,,,1.0,1.0,,,1.0,,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220698,58220818,120,5,0,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220698,58220819,121,4,1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,
chr19,58220244,58220744,58220698,58220819,121,5,0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,1.0,,,,,
chr19,58220244,58220744,58220698,58220819,121,5,1,0.16666666666666666,,,1.0,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220698,58220819,121,6,0,0.0,,,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,
chr19,58220244,58220744,58220698,58220833,135,6,0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220698,58220834,136,6,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
chr19,58220244,58220744,58220699,58220819,120,5,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0
chr19,58220244,58220744,58220699,58220820,121,6,0,0.0,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220701,58220789,88,1,4,0.8,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220701,58220819,118,6,0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,1.0,,,1.0,1.0,1.0,
chr19,58220244,58220744,58220701,58220821,120,0,6,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220701,58220822,120,6,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220701,58220822,121,4,2,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
chr19,58220244,58220744,58220701,58220822,121,5,1,0.16666666666666666,,,,1.0,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220701,58220822,121,6,0,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,
chr19,58220244,58220744,58220702,58220823,121,0,6,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220702,58220823,121,6,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0
chr19,58220244,58220744,58220702,58220837,135,0,6,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220703,58220823,120,6,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,1.0,,,,,,
chr19,58220244,58220744,58220703,58220824,121,5,1,0.16666666666666666,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220703,58220824,121,6,0,0.0,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220703,58220845,142,7,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
chr19,58220244,58220744,58220703,58220858,155,5,2,0.2857142857142857,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220704,58220824,120,3,1,0.25,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,1.0,,,,,1.0,,1.0,,,
chr19,58220244,58220744,58220706,58220826,120,3,3,0.5,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,,1.0,,
chr19,58220244,58220744,58220706,58220826,120,6,0,0.0,,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,,,1.0,2.0,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220706,58220827,121,6,0,0.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220706,58220842,136,5,2,0.2857142857142857,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220706,58220850,144,7,0,0.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220706,58220859,153,7,0,0.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220707,58220828,121,5,0,0.0,1.0,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220709,58220829,120,4,1,0.2,,1.0,1.0,,1.0,,,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220709,58220829,120,5,0,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220709,58220842,133,6,0,0.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220710,58220823,113,5,0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,
chr19,58220244,58220744,58220710,58220830,120,5,0,0.0,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220711,58220831,120,4,1,0.2,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220712,58220813,101,3,1,0.25,,,1.0,1.0,,1.0,,,,,,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220712,58220829,117,3,2,0.4,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220712,58220829,117,4,1,0.2,,,,,1.0,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220712,58220829,117,5,0,0.0,,,,,,,,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220712,58220830,118,5,0,0.0,1.0,,,,,,,,,,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220712,58220833,121,5,0,0.0,,,,,,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0
chr19,58220244,58220744,58220712,58220857,145,6,0,0.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220713,58220830,117,3,2,0.4,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220713,58220830,117,4,1,0.2,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220713,58220833,120,3,2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,
chr19,58220244,58220744,58220713,58220833,120,5,0,0.0,,,1.0,,,,1.0,1.0,,,1.0,1.0,,1.0,,,1.0,2.0,1.0,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,1.0,,,1.0
chr19,58220244,58220744,58220713,58220834,121,5,0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220713,58220836,123,5,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
chr19,58220244,58220744,58220713,58220843,130,4,2,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220713,58220849,136,6,0,0.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220713,58220859,146,6,0,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220714,58220807,93,4,0,0.0,,1.0,,,,,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220715,58220836,121,4,0,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,
chr19,58220244,58220744,58220715,58220836,121,4,1,0.2,1.0,,,,,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220715,58220836,121,5,0,0.0,1.0,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,1.0,,1.0,,1.0,
chr19,58220244,58220744,58220716,58220836,120,4,1,0.2,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220716,58220836,120,5,0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,
chr19,58220244,58220744,58220716,58220836,121,5,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
chr19,58220244,58220744,58220716,58220837,121,0,5,1.0,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220717,58220838,121,5,0,0.0,,1.0,,1.0,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220718,58220838,120,5,0,0.0,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220719,58220839,120,5,0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220719,58220840,121,5,0,0.0,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,1.0,1.0,,,,1.0,,,,,,1.0,1.0,,,1.0,
chr19,58220244,58220744,58220720,58220839,119,5,0,0.0,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220720,58220840,120,2,3,0.6,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220720,58220840,120,5,0,0.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220720,58220841,121,5,0,0.0,,1.0,,,1.0,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220721,58220754,33,0,1,1.0,,,,1.0,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220721,58220790,69,0,3,1.0,1.0,,1.0,1.0,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220721,58220841,120,4,1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,1.0,1.0
chr19,58220244,58220744,58220721,58220841,120,5,0,0.0,1.0,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,1.0,,
chr19,58220244,58220744,58220721,58220842,121,3,2,0.4,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220721,58220842,121,5,0,0.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220722,58220754,32,0,1,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220722,58220755,33,0,1,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220722,58220790,68,0,3,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220722,58220824,102,3,1,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,
chr19,58220244,58220744,58220722,58220825,103,3,1,0.25,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,1.0,
chr19,58220244,58220744,58220722,58220825,120,5,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220722,58220830,108,4,0,0.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220722,58220841,119,4,1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,1.0,,,,1.0,
chr19,58220244,58220744,58220722,58220843,121,3,2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,
chr19,58220244,58220744,58220722,58220843,121,4,1,0.2,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220722,58220843,121,5,0,0.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,,,1.0,,1.0
chr19,58220244,58220744,58220722,58220849,127,4,1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
chr19,58220244,58220744,58220723,58220841,118,3,2,0.4,,,,,1.0,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220724,58220790,64,0,3,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220724,58220790,66,0,3,1.0,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220724,58220792,68,3,0,0.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220724,58220844,120,5,0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220724,58220845,120,13,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
chr19,58220244,58220744,58220724,58220845,121,4,1,0.2,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220724,58220845,121,5,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
chr19,58220244,58220744,58220725,58220792,67,0,3,1.0,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220726,58220790,64,0,3,1.0,,,,1.0,,1.0,,,,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220726,58220797,71,0,3,1.0,,,,,,,1.0,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220726,58220799,73,0,3,1.0,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220726,58220847,121,5,0,0.0,,,,,1.0,,1.0,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220727,58220799,72,0,3,1.0,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220727,58220847,120,3,2,0.4,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220727,58220847,120,4,2,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
chr19,58220244,58220744,58220727,58220847,120,5,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,
chr19,58220244,58220744,58220727,58220848,121,5,0,0.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220727,58220854,127,5,0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220728,58220849,121,4,1,0.2,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,
chr19,58220244,58220744,58220728,58220849,121,5,0,0.0,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0
chr19,58220244,58220744,58220729,58220850,121,5,0,0.0,,,1.0,1.0,1.0,2.0,1.0,,1.0,2.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,
chr19,58220244,58220744,58220730,58220850,120,5,0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0
chr19,58220244,58220744,58220731,58220851,120,5,0,0.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220731,58220852,121,5,0,0.0,1.0,1.0,,,1.0,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220732,58220853,121,5,0,0.0,,1.0,1.0,,1.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,
chr19,58220244,58220744,58220733,58220853,120,4,1,0.2,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220733,58220854,121,3,2,0.4,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220733,58220854,121,4,0,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220733,58220854,121,5,0,0.0,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,
chr19,58220244,58220744,58220734,58220824,90,1,3,0.75,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220734,58220854,120,4,1,0.2,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220734,58220854,120,5,0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,,
chr19,58220244,58220744,58220734,58220855,121,5,0,0.0,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220735,58220856,121,4,1,0.2,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220735,58220856,121,5,0,0.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,1.0,1.0,,1.0,,,1.0,,,1.0,,1.0,,,1.0,1.0,1.0
chr19,58220244,58220744,58220736,58220805,69,3,0,0.0,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220736,58220824,88,4,0,0.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220736,58220856,120,5,0,0.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,1.0,,,,,,,1.0,1.0
chr19,58220244,58220744,58220736,58220857,121,5,0,0.0,2.0,,,1.0,1.0,,,1.0,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220737,58220858,121,1,4,0.8,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0
chr19,58220244,58220744,58220737,58220858,121,3,2,0.4,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220737,58220858,121,5,0,0.0,,,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,
chr19,58220244,58220744,58220737,58220858,127,4,1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
chr19,58220244,58220744,58220738,58220859,121,5,0,0.0,,1.0,,1.0,2.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220739,58220859,120,5,0,0.0,,1.0,1.0,1.0,,2.0,1.0,,,1.0,2.0,,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220740,58220860,120,4,1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,1.0,
chr19,58220244,58220744,58220740,58220860,120,5,0,0.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220740,58220861,121,2,3,0.6,,,,1.0,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220741,58220861,120,4,1,0.2,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220743,58220828,85,4,0,0.0,1.0,,,,,1.0,,1.0,,,,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
chr19,58220244,58220744,58220743,58220843,100,5,0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,1.0,,,,,1.0
chr19,58220244,58220744,58220743,58220864,121,5,0,0.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
